paymentId,creditId,amount,paymentAt,paymentAcceptedAt,period,periodsTotal
P002371,A014482,6240,2024-11-09T18:00:00.000Z,2024-11-09T20:12:00.000Z,5,14
P002372,A013859,351,2024-11-09T18:00:00.000Z,2024-11-09T19:29:00.000Z,6,14
P002373,A016414,95,2024-11-09T18:00:00.000Z,2024-11-09T19:47:00.000Z,3,16
P002374,A017266,1441,2024-11-09T18:00:00.000Z,2024-11-09T18:34:00.000Z,2,33
P002375,A010998,1215,2024-11-09T18:00:00.000Z,2024-11-09T20:25:00.000Z,9,12
P002376,A005212,783,2024-11-09T18:00:00.000Z,2024-11-09T19:48:00.000Z,16,20
P002377,A007168,491,2024-11-09T18:00:00.000Z,2024-11-09T19:15:00.000Z,13,21
P002378,A004396,578,2024-11-10T18:00:00.000Z,2024-11-10T18:34:00.000Z,17,20
P002379,A007129,67,2024-11-10T18:00:00.000Z,2024-11-10T21:59:00.000Z,14,30
P002380,A000821,1748,2024-11-10T18:00:00.000Z,2024-11-10T20:21:00.000Z,21,38
P002381,A002802,964,2024-11-10T18:00:00.000Z,2024-11-10T20:50:00.000Z,18,42
P002382,A005643,293,2024-11-10T18:00:00.000Z,2024-11-10T20:46:00.000Z,15,48
P002383,A002483,89,2024-11-10T18:00:00.000Z,2024-11-10T21:09:00.000Z,18,27
P002384,A002733,1229,2024-11-10T18:00:00.000Z,2024-11-10T19:28:00.000Z,18,37
P002385,A009878,133,2024-11-10T18:00:00.000Z,2024-11-10T21:24:00.000Z,11,45
P002386,A002816,134,2024-11-10T18:00:00.000Z,2024-11-10T20:33:00.000Z,18,40
P002387,A004170,2558,2024-11-10T18:00:00.000Z,2024-11-10T20:05:00.000Z,17,28
P002388,A013250,175,2024-11-10T18:00:00.000Z,2024-11-10T20:52:00.000Z,7,34
P002389,A016800,322,2024-11-10T18:00:00.000Z,2024-11-10T21:52:00.000Z,3,37
P002390,A016730,2914,2024-11-10T18:00:00.000Z,2024-11-10T20:19:00.000Z,3,13
P002391,A000548,7816,2024-11-10T18:00:00.000Z,2024-11-10T21:19:00.000Z,21,25
P002392,A002351,470,2024-11-10T18:00:00.000Z,2024-11-10T19:08:00.000Z,19,28
P002393,A007732,138,2024-11-10T18:00:00.000Z,2024-11-10T18:51:00.000Z,13,29
P002394,A000672,2437,2024-11-10T18:00:00.000Z,2024-11-10T19:38:00.000Z,21,41
P002395,A003696,747,2024-11-10T18:00:00.000Z,2024-11-10T19:32:00.000Z,17,26
P002396,A004991,317,2024-11-10T18:00:00.000Z,2024-11-10T20:28:00.000Z,16,20
P002397,A002936,555,2024-11-10T18:00:00.000Z,2024-11-10T21:47:00.000Z,18,46
P002398,A008891,340,2024-11-10T18:00:00.000Z,2024-11-10T21:53:00.000Z,12,34
P002399,A007229,24,2024-11-10T18:00:00.000Z,2024-11-10T21:11:00.000Z,13,48
P002400,A008573,56,2024-11-10T18:00:00.000Z,2024-11-10T20:34:00.000Z,12,48
P002401,A004191,2382,2024-11-11T18:00:00.000Z,2024-11-11T19:37:00.000Z,16,49
P002402,A005228,187,2024-11-11T18:00:00.000Z,2024-11-11T19:00:00.000Z,16,31
P002403,A007238,148,2024-11-11T18:00:00.000Z,2024-11-11T19:22:00.000Z,13,26
P002404,A003356,23,2024-11-11T18:00:00.000Z,2024-11-11T18:51:00.000Z,18,44
P002405,A012633,1057,2024-11-11T18:00:00.000Z,2024-11-11T19:08:00.000Z,6,18
P002406,A005006,2756,2024-11-11T18:00:00.000Z,2024-11-11T19:42:00.000Z,16,40
P002407,A004902,920,2024-11-11T18:00:00.000Z,2024-11-11T19:56:00.000Z,16,42
P002408,A005177,628,2024-11-11T18:00:00.000Z,2024-11-11T21:50:00.000Z,16,31
P002409,A004656,244,2024-11-11T18:00:00.000Z,2024-11-11T18:41:00.000Z,16,42
P002410,A002439,811,2024-11-11T18:00:00.000Z,2024-11-11T19:17:00.000Z,19,47
P002411,A003447,1595,2024-11-11T18:00:00.000Z,2024-11-11T20:08:00.000Z,18,38
P002412,A004294,243,2024-11-11T18:00:00.000Z,2024-11-11T19:48:00.000Z,17,41
P002413,A008544,140,2024-11-11T18:00:00.000Z,2024-11-11T21:09:00.000Z,12,38
P002414,A016402,77,2024-11-11T18:00:00.000Z,2024-11-11T21:39:00.000Z,3,25
P002415,A010638,238,2024-11-11T18:00:00.000Z,2024-11-11T20:03:00.000Z,10,37
P002416,A002345,352,2024-11-11T18:00:00.000Z,2024-11-11T21:07:00.000Z,19,52
P002417,A000733,1625,2024-11-11T18:00:00.000Z,2024-11-11T20:03:00.000Z,21,36
P002418,A011007,141,2024-11-11T18:00:00.000Z,2024-11-11T18:26:00.000Z,9,38
P002419,A000509,716,2024-11-11T18:00:00.000Z,2024-11-11T21:24:00.000Z,21,31
P002420,A007229,54,2024-11-11T18:00:00.000Z,2024-11-11T20:22:00.000Z,14,48
P002421,A001953,466,2024-11-12T18:00:00.000Z,2024-11-12T18:09:00.000Z,18,33
P002422,A000689,2272,2024-11-12T18:00:00.000Z,2024-11-12T20:31:00.000Z,20,30
P002423,A012706,810,2024-11-12T18:00:00.000Z,2024-11-12T19:59:00.000Z,7,47
P002424,A000406,1833,2024-11-12T18:00:00.000Z,2024-11-12T20:54:00.000Z,21,29
P002425,A003077,83,2024-11-12T18:00:00.000Z,2024-11-12T19:38:00.000Z,18,42
P002426,A000016,483,2024-11-12T18:00:00.000Z,2024-11-12T20:43:00.000Z,22,49
P002427,A007070,339,2024-11-12T18:00:00.000Z,2024-11-12T18:07:00.000Z,14,36
P002428,A007952,2566,2024-11-12T18:00:00.000Z,2024-11-12T21:25:00.000Z,13,32
P002429,A003935,295,2024-11-12T18:00:00.000Z,2024-11-12T19:27:00.000Z,17,29
P002430,A011979,4913,2024-11-12T18:00:00.000Z,2024-11-12T19:04:00.000Z,8,9
P002431,A000031,1211,2024-11-12T18:00:00.000Z,2024-11-12T19:34:00.000Z,22,34
P002432,A013612,99,2024-11-12T18:00:00.000Z,2024-11-12T20:06:00.000Z,6,49
P002433,A010333,1066,2024-11-12T18:00:00.000Z,2024-11-12T21:58:00.000Z,10,39
P002434,A013443,47,2024-11-12T18:00:00.000Z,2024-11-12T21:04:00.000Z,7,28
P002435,A010284,1291,2024-11-12T18:00:00.000Z,2024-11-12T20:28:00.000Z,10,31
P002436,A000673,201,2024-11-12T18:00:00.000Z,2024-11-12T18:40:00.000Z,21,40
P002437,A016363,32,2024-11-12T18:00:00.000Z,2024-11-12T20:28:00.000Z,3,37
P002438,A005290,90,2024-11-12T18:00:00.000Z,2024-11-12T19:34:00.000Z,16,36
P002439,A003172,6396,2024-11-12T18:00:00.000Z,2024-11-12T18:12:00.000Z,18,21
P002440,A003351,675,2024-11-12T18:00:00.000Z,2024-11-12T20:48:00.000Z,18,32
P002441,A001612,1678,2024-11-12T18:00:00.000Z,2024-11-12T20:10:00.000Z,19,48
P002442,A007873,35,2024-11-12T18:00:00.000Z,2024-11-12T21:30:00.000Z,13,49
P002443,A002125,1440,2024-11-12T18:00:00.000Z,2024-11-12T19:03:00.000Z,19,51
P002444,A005862,187,2024-11-12T18:00:00.000Z,2024-11-12T19:10:00.000Z,15,49
P002445,A005311,2056,2024-11-13T18:00:00.000Z,2024-11-13T20:35:00.000Z,16,37
P002446,A015264,565,2024-11-13T18:00:00.000Z,2024-11-13T20:05:00.000Z,5,8
P002447,A004161,1452,2024-11-13T18:00:00.000Z,2024-11-13T19:11:00.000Z,17,34
P002448,A005885,282,2024-11-13T18:00:00.000Z,2024-11-13T21:08:00.000Z,14,42
P002449,A014061,671,2024-11-13T18:00:00.000Z,2024-11-13T21:29:00.000Z,6,14
P002450,A007958,213,2024-11-13T18:00:00.000Z,2024-11-13T18:54:00.000Z,13,48
P002451,A005889,734,2024-11-13T18:00:00.000Z,2024-11-13T20:01:00.000Z,15,45
P002452,A002974,1132,2024-11-13T18:00:00.000Z,2024-11-13T19:37:00.000Z,18,47
P002453,A004168,1462,2024-11-13T18:00:00.000Z,2024-11-13T19:53:00.000Z,17,23
P002454,A004734,1010,2024-11-13T18:00:00.000Z,2024-11-13T21:44:00.000Z,15,26
P002455,A007014,136,2024-11-13T18:00:00.000Z,2024-11-13T19:01:00.000Z,13,27
P002456,A000710,266,2024-11-13T18:00:00.000Z,2024-11-13T21:56:00.000Z,21,29
P002457,A011281,58,2024-11-13T18:00:00.000Z,2024-11-13T21:59:00.000Z,9,47
P002458,A011757,1194,2024-11-13T18:00:00.000Z,2024-11-13T21:03:00.000Z,9,37
P002459,A010699,243,2024-11-13T18:00:00.000Z,2024-11-13T18:57:00.000Z,10,20
P002460,A008032,2436,2024-11-13T18:00:00.000Z,2024-11-13T20:43:00.000Z,13,26
P002461,A008948,129,2024-11-13T18:00:00.000Z,2024-11-13T18:44:00.000Z,12,44
P002462,A001926,1359,2024-11-13T18:00:00.000Z,2024-11-13T19:30:00.000Z,20,28
P002463,A012379,2572,2024-11-13T18:00:00.000Z,2024-11-13T20:35:00.000Z,8,14
P002464,A017511,76,2024-11-13T18:00:00.000Z,2024-11-13T20:18:00.000Z,2,47
P002465,A008632,133,2024-11-13T18:00:00.000Z,2024-11-13T18:41:00.000Z,12,35
P002466,A018960,1149,2024-11-13T18:00:00.000Z,2024-11-13T21:35:00.000Z,1,36
P002467,A004136,2392,2024-11-13T18:00:00.000Z,2024-11-13T20:41:00.000Z,16,18
P002468,A005431,176,2024-11-14T18:00:00.000Z,2024-11-14T19:38:00.000Z,16,29
P002469,A001514,1176,2024-11-14T18:00:00.000Z,2024-11-14T18:09:00.000Z,19,26
P002470,A016318,106,2024-11-14T18:00:00.000Z,2024-11-14T21:21:00.000Z,4,21
P002471,A016560,241,2024-11-14T18:00:00.000Z,2024-11-14T20:17:00.000Z,3,20
P002472,A002424,684,2024-11-14T18:00:00.000Z,2024-11-14T18:27:00.000Z,19,32
P002473,A003423,48,2024-11-14T18:00:00.000Z,2024-11-14T18:49:00.000Z,18,48
P002474,A007002,72,2024-11-14T18:00:00.000Z,2024-11-14T19:59:00.000Z,14,45
P002475,A016092,92,2024-11-14T18:00:00.000Z,2024-11-14T21:31:00.000Z,4,37
P002476,A018305,653,2024-11-14T18:00:00.000Z,2024-11-14T19:31:00.000Z,1,6
P002477,A008354,93,2024-11-14T18:00:00.000Z,2024-11-14T19:33:00.000Z,12,43
P002478,A012095,940,2024-11-14T18:00:00.000Z,2024-11-14T18:36:00.000Z,8,48
P002479,A005472,3116,2024-11-14T18:00:00.000Z,2024-11-14T21:30:00.000Z,16,23
P002480,A012379,3178,2024-11-14T18:00:00.000Z,2024-11-14T22:00:00.000Z,8,14
P002481,A011289,73,2024-11-14T18:00:00.000Z,2024-11-14T21:17:00.000Z,9,40
P002482,A000506,3636,2024-11-14T18:00:00.000Z,2024-11-14T19:17:00.000Z,20,22
P002483,A008151,378,2024-11-14T18:00:00.000Z,2024-11-14T19:29:00.000Z,13,42
P002484,A013675,527,2024-11-14T18:00:00.000Z,2024-11-14T20:52:00.000Z,7,12
P002485,A000196,358,2024-11-14T18:00:00.000Z,2024-11-14T21:01:00.000Z,22,48
P002486,A009451,1572,2024-11-14T18:00:00.000Z,2024-11-14T19:12:00.000Z,11,17
P002487,A003165,10359,2024-11-14T18:00:00.000Z,2024-11-14T21:37:00.000Z,18,21
P002488,A007416,204,2024-11-14T18:00:00.000Z,2024-11-14T19:46:00.000Z,13,17
P002489,A003060,713,2024-11-14T18:00:00.000Z,2024-11-14T20:41:00.000Z,18,42
P002490,A010834,317,2024-11-14T18:00:00.000Z,2024-11-14T20:50:00.000Z,10,28
P002491,A006795,159,2024-11-15T18:00:00.000Z,2024-11-15T18:32:00.000Z,14,37
P002492,A001842,3343,2024-11-15T18:00:00.000Z,2024-11-15T19:26:00.000Z,19,20
P002493,A003422,225,2024-11-15T18:00:00.000Z,2024-11-15T20:46:00.000Z,18,42
P002494,A008589,160,2024-11-15T18:00:00.000Z,2024-11-15T18:19:00.000Z,12,31
P002495,A004953,1932,2024-11-15T18:00:00.000Z,2024-11-15T19:12:00.000Z,16,25
P002496,A009098,261,2024-11-15T18:00:00.000Z,2024-11-15T18:27:00.000Z,12,40
P002497,A006462,382,2024-11-15T18:00:00.000Z,2024-11-15T18:09:00.000Z,15,23
P002498,A004099,2398,2024-11-15T18:00:00.000Z,2024-11-15T20:53:00.000Z,17,39
P002499,A000949,162,2024-11-15T18:00:00.000Z,2024-11-15T19:41:00.000Z,20,47
P002500,A005077,1232,2024-11-15T18:00:00.000Z,2024-11-15T21:52:00.000Z,16,16
P002501,A004161,1471,2024-11-15T18:00:00.000Z,2024-11-15T19:02:00.000Z,17,34
P002502,A004217,662,2024-11-15T18:00:00.000Z,2024-11-15T21:05:00.000Z,17,30
P002503,A008303,10103,2024-11-15T18:00:00.000Z,2024-11-15T18:10:00.000Z,13,13
P002504,A009709,1557,2024-11-15T18:00:00.000Z,2024-11-15T20:10:00.000Z,11,21
P002505,A010031,1114,2024-11-15T18:00:00.000Z,2024-11-15T21:22:00.000Z,11,20
P002506,A003089,1402,2024-11-15T18:00:00.000Z,2024-11-15T18:03:00.000Z,18,47
P002507,A006674,64,2024-11-15T18:00:00.000Z,2024-11-15T18:57:00.000Z,14,52
P002508,A004489,1582,2024-11-15T18:00:00.000Z,2024-11-15T19:03:00.000Z,17,25
P002509,A000053,443,2024-11-15T18:00:00.000Z,2024-11-15T19:31:00.000Z,22,34
P002510,A005120,1557,2024-11-15T18:00:00.000Z,2024-11-15T21:35:00.000Z,16,19
P002511,A001624,565,2024-12-01T18:00:00.000Z,2024-12-01T19:01:00.000Z,21,52
P002512,A000625,40755,2024-12-01T18:00:00.000Z,2024-12-01T20:12:00.000Z,22,22
P002513,A000761,1905,2024-12-01T18:00:00.000Z,2024-12-01T19:09:00.000Z,22,34
P002514,A005943,4116,2024-12-01T18:00:00.000Z,2024-12-01T20:15:00.000Z,15,22
P002515,A007575,462,2024-12-01T18:00:00.000Z,2024-12-01T21:39:00.000Z,14,24
P002516,A005391,1404,2024-12-01T18:00:00.000Z,2024-12-01T20:31:00.000Z,17,30
P002517,A004676,19258,2024-12-01T18:00:00.000Z,2024-12-01T18:38:00.000Z,17,18
P002518,A007732,138,2024-12-01T18:00:00.000Z,2024-12-01T19:13:00.000Z,14,29
P002519,A002058,1723,2024-12-01T18:00:00.000Z,2024-12-01T18:22:00.000Z,21,52
P002520,A015646,202,2024-12-01T18:00:00.000Z,2024-12-01T19:05:00.000Z,5,40
P002521,A016679,41,2024-12-01T18:00:00.000Z,2024-12-01T20:06:00.000Z,4,35
P002522,A018649,2632,2024-12-01T18:00:00.000Z,2024-12-01T19:38:00.000Z,2,26
P002523,A018089,49,2024-12-01T18:00:00.000Z,2024-12-01T18:06:00.000Z,3,24
P002524,A013639,147,2024-12-02T18:00:00.000Z,2024-12-02T19:56:00.000Z,8,52
P002525,A007129,62,2024-12-02T18:00:00.000Z,2024-12-02T20:56:00.000Z,15,30
P002526,A019501,121,2024-12-02T18:00:00.000Z,2024-12-02T18:38:00.000Z,1,46
P002527,A011860,65,2024-12-02T18:00:00.000Z,2024-12-02T19:19:00.000Z,10,26
P002528,A011872,3437,2024-12-02T18:00:00.000Z,2024-12-02T19:07:00.000Z,10,17
P002529,A012978,1179,2024-12-02T18:00:00.000Z,2024-12-02T21:34:00.000Z,9,36
P002530,A017170,130,2024-12-02T18:00:00.000Z,2024-12-02T20:48:00.000Z,4,46
P002531,A012107,399,2024-12-02T18:00:00.000Z,2024-12-02T20:43:00.000Z,10,39
P002532,A014491,62,2024-12-02T18:00:00.000Z,2024-12-02T20:28:00.000Z,7,35
P002533,A000053,443,2024-12-02T18:00:00.000Z,2024-12-02T19:55:00.000Z,23,34
P002534,A008892,114,2024-12-02T18:00:00.000Z,2024-12-02T19:07:00.000Z,13,30
P002535,A003058,757,2024-12-02T18:00:00.000Z,2024-12-02T18:45:00.000Z,20,21
P002536,A011909,479,2024-12-03T18:00:00.000Z,2024-12-03T19:45:00.000Z,10,33
P002537,A005821,156,2024-12-03T18:00:00.000Z,2024-12-03T20:55:00.000Z,17,52
P002538,A004717,89,2024-12-03T18:00:00.000Z,2024-12-03T20:04:00.000Z,18,45
P002539,A002493,728,2024-12-03T18:00:00.000Z,2024-12-03T18:07:00.000Z,20,33
P002540,A012146,1233,2024-12-03T18:00:00.000Z,2024-12-03T20:33:00.000Z,10,49
P002541,A015023,39,2024-12-03T18:00:00.000Z,2024-12-03T21:49:00.000Z,6,29
P002542,A000708,522,2024-12-03T18:00:00.000Z,2024-12-03T18:08:00.000Z,22,45
P002543,A007457,459,2024-12-03T18:00:00.000Z,2024-12-03T21:08:00.000Z,15,49
P002544,A003259,566,2024-12-03T18:00:00.000Z,2024-12-03T18:21:00.000Z,19,45
P002545,A000109,10252,2024-12-03T18:00:00.000Z,2024-12-03T18:35:00.000Z,22,30
P002546,A012104,175,2024-12-03T18:00:00.000Z,2024-12-03T19:01:00.000Z,10,17
P002547,A013626,204,2024-12-03T18:00:00.000Z,2024-12-03T19:03:00.000Z,8,49
P002548,A007414,139,2024-12-03T18:00:00.000Z,2024-12-03T20:40:00.000Z,15,18
P002549,A016003,924,2024-12-03T18:00:00.000Z,2024-12-03T18:39:00.000Z,5,18
P002550,A012447,110,2024-12-03T18:00:00.000Z,2024-12-03T18:13:00.000Z,9,34
P002551,A014815,578,2024-12-03T18:00:00.000Z,2024-12-03T21:03:00.000Z,7,46
P002552,A018587,178,2024-12-03T18:00:00.000Z,2024-12-03T18:01:00.000Z,2,42
P002553,A018833,656,2024-12-03T18:00:00.000Z,2024-12-03T18:24:00.000Z,2,31
P002554,A002532,898,2024-12-03T18:00:00.000Z,2024-12-03T21:59:00.000Z,20,28
P002555,A010486,95,2024-12-03T18:00:00.000Z,2024-12-03T20:56:00.000Z,11,34
P002556,A004838,601,2024-12-04T18:00:00.000Z,2024-12-04T20:35:00.000Z,18,33
P002557,A005698,515,2024-12-04T18:00:00.000Z,2024-12-04T19:24:00.000Z,17,23
P002558,A010070,58,2024-12-04T18:00:00.000Z,2024-12-04T18:09:00.000Z,12,49
P002559,A000405,3019,2024-12-04T18:00:00.000Z,2024-12-04T21:14:00.000Z,23,36
P002560,A001353,1432,2024-12-04T18:00:00.000Z,2024-12-04T18:10:00.000Z,22,26
P002561,A001066,1698,2024-12-04T18:00:00.000Z,2024-12-04T20:37:00.000Z,22,32
P002562,A002485,66,2024-12-04T18:00:00.000Z,2024-12-04T18:15:00.000Z,20,36
P002563,A010374,340,2024-12-04T18:00:00.000Z,2024-12-04T18:02:00.000Z,12,28
P002564,A016642,70,2024-12-04T18:00:00.000Z,2024-12-04T19:57:00.000Z,5,36
P002565,A005144,731,2024-12-04T18:00:00.000Z,2024-12-04T19:56:00.000Z,17,22
P002566,A000177,1946,2024-12-04T18:00:00.000Z,2024-12-04T20:37:00.000Z,23,38
P002567,A005780,3795,2024-12-04T18:00:00.000Z,2024-12-04T19:57:00.000Z,17,25
P002568,A007717,125,2024-12-04T18:00:00.000Z,2024-12-04T21:54:00.000Z,15,35
P002569,A007155,1328,2024-12-04T18:00:00.000Z,2024-12-04T19:26:00.000Z,15,37
P002570,A011820,42,2024-12-04T18:00:00.000Z,2024-12-04T19:00:00.000Z,10,25
P002571,A006730,197,2024-12-04T18:00:00.000Z,2024-12-04T18:41:00.000Z,15,45
P002572,A004354,299,2024-12-04T18:00:00.000Z,2024-12-04T18:54:00.000Z,18,34
P002573,A007668,3331,2024-12-04T18:00:00.000Z,2024-12-04T19:05:00.000Z,15,26
P002574,A006737,261,2024-12-04T18:00:00.000Z,2024-12-04T20:21:00.000Z,16,28
P002575,A002518,2335,2024-12-04T18:00:00.000Z,2024-12-04T19:45:00.000Z,20,22
P002576,A007344,316,2024-12-04T18:00:00.000Z,2024-12-04T21:58:00.000Z,15,37
P002577,A002701,2993,2024-12-04T18:00:00.000Z,2024-12-04T18:04:00.000Z,20,40
P002578,A005345,586,2024-12-04T18:00:00.000Z,2024-12-04T20:34:00.000Z,17,44
P002579,A004032,470,2024-12-04T18:00:00.000Z,2024-12-04T18:40:00.000Z,19,52
P002580,A014991,162,2024-12-04T18:00:00.000Z,2024-12-04T18:17:00.000Z,6,16
P002581,A006033,104,2024-12-04T18:00:00.000Z,2024-12-04T21:39:00.000Z,16,29
P002582,A001291,1402,2024-12-05T18:00:00.000Z,2024-12-05T21:46:00.000Z,22,42
P002583,A004510,834,2024-12-05T18:00:00.000Z,2024-12-05T19:30:00.000Z,18,36
P002584,A019033,391,2024-12-05T18:00:00.000Z,2024-12-05T20:21:00.000Z,2,48
P002585,A005131,133,2024-12-05T18:00:00.000Z,2024-12-05T21:56:00.000Z,17,51
P002586,A009525,166,2024-12-05T18:00:00.000Z,2024-12-05T19:17:00.000Z,13,25
P002587,A010203,212,2024-12-05T18:00:00.000Z,2024-12-05T20:37:00.000Z,11,25
P002588,A016472,179,2024-12-05T18:00:00.000Z,2024-12-05T21:50:00.000Z,5,27
P002589,A000779,1106,2024-12-05T18:00:00.000Z,2024-12-05T20:58:00.000Z,21,25
P002590,A000979,8381,2024-12-05T18:00:00.000Z,2024-12-05T18:57:00.000Z,21,23
P002591,A005857,2040,2024-12-05T18:00:00.000Z,2024-12-05T20:27:00.000Z,17,23
P002592,A001888,2129,2024-12-05T18:00:00.000Z,2024-12-05T18:47:00.000Z,21,33
P002593,A017016,117,2024-12-05T18:00:00.000Z,2024-12-05T18:37:00.000Z,4,27
P002594,A017708,88,2024-12-05T18:00:00.000Z,2024-12-05T20:44:00.000Z,3,21
P002595,A012181,395,2024-12-06T18:00:00.000Z,2024-12-06T21:54:00.000Z,10,39
P002596,A016372,188,2024-12-06T18:00:00.000Z,2024-12-06T21:51:00.000Z,5,29
P002597,A003176,3656,2024-12-06T18:00:00.000Z,2024-12-06T19:55:00.000Z,20,25
P002598,A016905,373,2024-12-06T18:00:00.000Z,2024-12-06T20:31:00.000Z,4,49
P002599,A014779,553,2024-12-06T18:00:00.000Z,2024-12-06T20:36:00.000Z,7,33
P002600,A015615,563,2024-12-06T18:00:00.000Z,2024-12-06T18:33:00.000Z,6,28
P002601,A003076,96,2024-12-06T18:00:00.000Z,2024-12-06T19:57:00.000Z,20,30
P002602,A017107,523,2024-12-06T18:00:00.000Z,2024-12-06T20:38:00.000Z,4,30
P002603,A015524,198,2024-12-06T18:00:00.000Z,2024-12-06T20:22:00.000Z,6,13
P002604,A019399,28,2024-12-06T18:00:00.000Z,2024-12-06T18:41:00.000Z,2,49
P002605,A005958,152,2024-12-06T18:00:00.000Z,2024-12-06T19:29:00.000Z,17,30
P002606,A012095,965,2024-12-06T18:00:00.000Z,2024-12-06T18:07:00.000Z,10,48
P002607,A000433,5566,2024-12-06T18:00:00.000Z,2024-12-06T19:04:00.000Z,23,28
P002608,A000498,299,2024-12-06T18:00:00.000Z,2024-12-06T19:24:00.000Z,23,52
P002609,A001952,218,2024-12-07T18:00:00.000Z,2024-12-07T18:32:00.000Z,20,35
P002610,A010298,1325,2024-12-07T18:00:00.000Z,2024-12-07T20:03:00.000Z,12,17
P002611,A016200,30,2024-12-07T18:00:00.000Z,2024-12-07T20:48:00.000Z,5,51
P002612,A001768,1396,2024-12-07T18:00:00.000Z,2024-12-07T19:28:00.000Z,20,47
P002613,A003609,469,2024-12-07T18:00:00.000Z,2024-12-07T20:45:00.000Z,19,46
P002614,A001189,2890,2024-12-07T18:00:00.000Z,2024-12-07T19:47:00.000Z,22,33
P002615,A000170,8390,2024-12-07T18:00:00.000Z,2024-12-07T20:27:00.000Z,22,27
P002616,A000768,1464,2024-12-07T18:00:00.000Z,2024-12-07T20:32:00.000Z,22,38
P002617,A002740,223,2024-12-07T18:00:00.000Z,2024-12-07T18:09:00.000Z,20,51
P002618,A007658,76,2024-12-07T18:00:00.000Z,2024-12-07T20:18:00.000Z,15,27
P002619,A000710,214,2024-12-07T18:00:00.000Z,2024-12-07T19:59:00.000Z,22,29
P002620,A002443,64,2024-12-07T18:00:00.000Z,2024-12-07T21:18:00.000Z,20,30
P002621,A004170,4648,2024-12-07T18:00:00.000Z,2024-12-07T18:40:00.000Z,19,28
P002622,A013250,181,2024-12-07T18:00:00.000Z,2024-12-07T21:51:00.000Z,9,34
P002623,A016095,31,2024-12-07T18:00:00.000Z,2024-12-07T19:53:00.000Z,5,37
P002624,A007028,5749,2024-12-07T18:00:00.000Z,2024-12-07T20:50:00.000Z,15,18
P002625,A007336,223,2024-12-07T18:00:00.000Z,2024-12-07T18:40:00.000Z,15,35
P002626,A003159,1709,2024-12-07T18:00:00.000Z,2024-12-07T19:26:00.000Z,20,51
P002627,A003162,3297,2024-12-07T18:00:00.000Z,2024-12-07T19:47:00.000Z,19,26
P002628,A006495,139,2024-12-07T18:00:00.000Z,2024-12-07T19:17:00.000Z,16,50
P002629,A010053,1956,2024-12-07T18:00:00.000Z,2024-12-07T21:15:00.000Z,12,19
P002630,A000052,3009,2024-12-07T18:00:00.000Z,2024-12-07T21:38:00.000Z,23,42
P002631,A018531,604,2024-12-07T18:00:00.000Z,2024-12-07T18:11:00.000Z,3,10
P002632,A002060,910,2024-12-07T18:00:00.000Z,2024-12-07T21:37:00.000Z,21,32
P002633,A004511,1593,2024-12-08T18:00:00.000Z,2024-12-08T20:07:00.000Z,18,37
P002634,A003122,4633,2024-12-08T18:00:00.000Z,2024-12-08T18:06:00.000Z,19,26
P002635,A004585,549,2024-12-08T18:00:00.000Z,2024-12-08T21:36:00.000Z,17,20
P002636,A008741,169,2024-12-08T18:00:00.000Z,2024-12-08T20:09:00.000Z,14,21
P002637,A010036,30,2024-12-08T18:00:00.000Z,2024-12-08T20:02:00.000Z,12,38
P002638,A016800,449,2024-12-08T18:00:00.000Z,2024-12-08T21:20:00.000Z,5,37
P002639,A009003,696,2024-12-08T18:00:00.000Z,2024-12-08T18:34:00.000Z,13,49
P002640,A002107,4451,2024-12-08T18:00:00.000Z,2024-12-08T20:29:00.000Z,20,21
P002641,A011289,99,2024-12-08T18:00:00.000Z,2024-12-08T20:31:00.000Z,11,40
P002642,A002583,1282,2024-12-08T18:00:00.000Z,2024-12-08T20:42:00.000Z,20,49
P002643,A010408,7773,2024-12-08T18:00:00.000Z,2024-12-08T20:29:00.000Z,11,12
P002644,A007344,302,2024-12-08T18:00:00.000Z,2024-12-08T21:28:00.000Z,15,37
P002645,A003106,387,2024-12-08T18:00:00.000Z,2024-12-08T21:08:00.000Z,20,38
P002646,A015705,144,2024-12-08T18:00:00.000Z,2024-12-08T20:49:00.000Z,6,39
P002647,A004140,1958,2024-12-08T18:00:00.000Z,2024-12-08T18:28:00.000Z,19,51
P002648,A000867,972,2024-12-09T18:00:00.000Z,2024-12-09T18:04:00.000Z,22,42
P002649,A012754,272,2024-12-09T18:00:00.000Z,2024-12-09T18:27:00.000Z,9,27
P002650,A005173,633,2024-12-09T18:00:00.000Z,2024-12-09T19:55:00.000Z,17,18
P002651,A009525,103,2024-12-09T18:00:00.000Z,2024-12-09T20:54:00.000Z,13,25
P002652,A014892,496,2024-12-09T18:00:00.000Z,2024-12-09T21:30:00.000Z,7,15
P002653,A016200,31,2024-12-09T18:00:00.000Z,2024-12-09T20:19:00.000Z,5,51
P002654,A000226,2307,2024-12-09T18:00:00.000Z,2024-12-09T21:51:00.000Z,23,42
P002655,A018556,167,2024-12-09T18:00:00.000Z,2024-12-09T18:35:00.000Z,3,35
P002656,A001258,679,2024-12-09T18:00:00.000Z,2024-12-09T20:12:00.000Z,22,52
P002657,A014061,766,2024-12-09T18:00:00.000Z,2024-12-09T20:41:00.000Z,8,14
P002658,A000238,2379,2024-12-09T18:00:00.000Z,2024-12-09T21:03:00.000Z,23,38
