id,clientId,salary,requestedAmount,creditApproved,annualPercentageRate,periodsPerYear,periodsTotal,requestAt,approved,approvedAt,rejected,rejectedAt,reason
A021527,C1762,10974,0,0,0,0,0,2024-12-23T18:00:00.000Z,false,null,true,2024-12-23T19:29:00.000Z,NOT APPROVED
A021528,C1767,48599,0,0,0,0,0,2024-12-23T18:00:00.000Z,false,null,true,2024-12-23T20:56:00.000Z,MAX OF CREDITS
A021529,C1768,31217,0,0,0,0,0,2024-12-23T18:00:00.000Z,false,null,true,2024-12-23T19:49:00.000Z,NOT APPROVED
A021530,C1779,15749,0,0,0,0,0,2024-12-23T18:00:00.000Z,false,null,true,2024-12-23T20:43:00.000Z,NOT APPROVED
A021531,C1783,35706,0,0,0,0,0,2024-12-23T18:00:00.000Z,false,null,true,2024-12-23T21:06:00.000Z,NOT APPROVED
A021532,C1801,11827,0,0,0,0,0,2024-12-23T18:00:00.000Z,false,null,true,2024-12-23T19:36:00.000Z,NOT APPROVED
A021533,C1822,32422,0,0,0,0,0,2024-12-23T18:00:00.000Z,false,null,true,2024-12-23T18:16:00.000Z,NOT APPROVED
A021534,C1862,44955,0,0,0,0,0,2024-12-23T18:00:00.000Z,false,null,true,2024-12-23T21:21:00.000Z,NOT APPROVED
A021535,C1872,57692,0,0,0,0,0,2024-12-23T18:00:00.000Z,false,null,true,2024-12-23T19:44:00.000Z,NOT APPROVED
A021536,C1877,29598,0,0,0,0,0,2024-12-23T18:00:00.000Z,false,null,true,2024-12-23T18:52:00.000Z,NOT APPROVED
A021537,C1880,29858,0,0,0,0,0,2024-12-23T18:00:00.000Z,false,null,true,2024-12-23T20:27:00.000Z,NOT APPROVED
A021538,C1897,56540,0,0,0,0,0,2024-12-23T18:00:00.000Z,false,null,true,2024-12-23T18:05:00.000Z,MAX OF CREDITS
A021539,C1903,28520,0,0,0,0,0,2024-12-23T18:00:00.000Z,false,null,true,2024-12-23T18:20:00.000Z,NOT APPROVED
A021540,C1905,48527,0,0,0,0,0,2024-12-23T18:00:00.000Z,false,null,true,2024-12-23T19:19:00.000Z,NOT APPROVED
A021541,C1932,12903,0,0,0,0,0,2024-12-23T18:00:00.000Z,false,null,true,2024-12-23T18:57:00.000Z,MAX OF CREDITS
A021542,C1934,36240,0,0,0,0,0,2024-12-23T18:00:00.000Z,false,null,true,2024-12-23T21:35:00.000Z,NOT APPROVED
A021543,C1945,20563,0,0,0,0,0,2024-12-23T18:00:00.000Z,false,null,true,2024-12-23T19:07:00.000Z,NOT APPROVED
A021544,C1959,38031,0,0,0,0,0,2024-12-23T18:00:00.000Z,false,null,true,2024-12-23T21:35:00.000Z,NOT APPROVED
A021545,C1961,33039,0,0,0,0,0,2024-12-23T18:00:00.000Z,false,null,true,2024-12-23T21:40:00.000Z,CREDIT LIMIT EXCEED
A021546,C1968,11759,0,0,0,0,0,2024-12-23T18:00:00.000Z,false,null,true,2024-12-23T20:53:00.000Z,NOT APPROVED
A021547,C1006,49840,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T18:25:00.000Z,CREDIT LIMIT EXCEED
A021548,C1013,72198,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T21:19:00.000Z,NOT APPROVED
A021549,C1017,19041,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T21:47:00.000Z,CREDIT LIMIT EXCEED
A021550,C1029,38685,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T18:55:00.000Z,NOT APPROVED
A021551,C1037,35622,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T19:16:00.000Z,CREDIT LIMIT EXCEED
A021552,C1043,69661,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T19:33:00.000Z,NOT APPROVED
A021553,C1059,38556,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T21:32:00.000Z,NOT APPROVED
A021554,C1069,39300,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T19:52:00.000Z,NOT APPROVED
A021555,C1074,40781,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T19:17:00.000Z,NOT APPROVED
A021556,C1086,45248,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T21:13:00.000Z,NOT APPROVED
A021557,C1095,48459,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T18:25:00.000Z,NOT APPROVED
A021558,C1147,62287,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T20:02:00.000Z,NOT APPROVED
A021559,C1187,23680,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T21:35:00.000Z,CREDIT LIMIT EXCEED
A021560,C1208,27479,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T20:19:00.000Z,CREDIT LIMIT EXCEED
A021561,C1218,29703,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T20:09:00.000Z,NOT APPROVED
A021562,C1227,61212,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T19:53:00.000Z,NOT APPROVED
A021563,C1239,47074,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T19:14:00.000Z,MAX OF CREDITS
A021564,C1248,31926,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T20:02:00.000Z,CREDIT LIMIT EXCEED
A021565,C1255,29844,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T20:19:00.000Z,NOT APPROVED
A021566,C1260,71812,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T18:59:00.000Z,CREDIT LIMIT EXCEED
A021567,C1265,69384,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T18:09:00.000Z,NOT APPROVED
A021568,C1269,27556,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T21:30:00.000Z,NOT APPROVED
A021569,C1295,15599,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T18:38:00.000Z,MAX OF CREDITS
A021570,C1307,43389,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T20:38:00.000Z,NOT APPROVED
A021571,C1346,46263,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T21:56:00.000Z,NOT APPROVED
A021572,C1349,69607,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T21:59:00.000Z,NOT APPROVED
A021573,C1356,40675,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T21:49:00.000Z,NOT APPROVED
A021574,C1378,43095,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T18:11:00.000Z,NOT APPROVED
A021575,C1396,25587,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T21:46:00.000Z,NOT APPROVED
A021576,C1401,38090,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T20:02:00.000Z,NOT APPROVED
A021577,C1479,36372,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T21:00:00.000Z,NOT APPROVED
A021578,C1485,57445,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T19:48:00.000Z,MAX OF CREDITS
A021579,C1492,26007,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T19:04:00.000Z,NOT APPROVED
A021580,C1505,49405,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T18:28:00.000Z,CREDIT LIMIT EXCEED
A021581,C1517,23177,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T21:39:00.000Z,CREDIT LIMIT EXCEED
A021582,C1564,40972,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T21:22:00.000Z,NOT APPROVED
A021583,C1565,14658,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T20:03:00.000Z,NOT APPROVED
A021584,C1585,29205,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T20:24:00.000Z,NOT APPROVED
A021585,C1601,45868,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T19:31:00.000Z,CREDIT LOW
A021586,C1603,28880,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T20:26:00.000Z,NOT APPROVED
A021587,C1606,33259,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T21:01:00.000Z,CREDIT LIMIT EXCEED
A021588,C1624,43970,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T20:35:00.000Z,NOT APPROVED
A021589,C1633,37620,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T20:06:00.000Z,NOT APPROVED
A021590,C1680,52104,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T18:45:00.000Z,NOT APPROVED
A021591,C1715,44649,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T19:50:00.000Z,MAX OF CREDITS
A021592,C1745,63309,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T19:47:00.000Z,MAX OF CREDITS
A021593,C1753,67904,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T21:20:00.000Z,MAX OF CREDITS
A021594,C1760,27910,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T20:12:00.000Z,MAX OF CREDITS
A021595,C1789,68538,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T20:43:00.000Z,NOT APPROVED
A021596,C1812,31955,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T19:25:00.000Z,NOT APPROVED
A021597,C1816,8513,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T19:21:00.000Z,NOT APPROVED
A021598,C1828,53451,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T18:18:00.000Z,CREDIT LIMIT EXCEED
A021599,C1830,38174,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T21:06:00.000Z,NOT APPROVED
A021600,C1862,44955,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T18:06:00.000Z,CREDIT LIMIT EXCEED
A021601,C1863,12108,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T20:18:00.000Z,NOT APPROVED
A021602,C1890,42493,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T19:27:00.000Z,MAX OF CREDITS
A021603,C1980,12063,0,0,0,0,0,2024-12-24T18:00:00.000Z,false,null,true,2024-12-24T20:21:00.000Z,NOT APPROVED
A021604,C1002,12943,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T20:51:00.000Z,NOT APPROVED
A021605,C1005,9105,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T18:37:00.000Z,NOT APPROVED
A021606,C1022,64825,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T19:07:00.000Z,NOT APPROVED
A021607,C1030,56764,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T21:06:00.000Z,CREDIT LIMIT EXCEED
A021608,C1033,48882,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T18:26:00.000Z,CREDIT LIMIT EXCEED
A021609,C1052,45787,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T21:45:00.000Z,CREDIT LIMIT EXCEED
A021610,C1063,33885,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T19:42:00.000Z,CREDIT LIMIT EXCEED
A021611,C1074,40781,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T20:18:00.000Z,NOT APPROVED
A021612,C1122,11181,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T19:53:00.000Z,CREDIT LIMIT EXCEED
A021613,C1135,38694,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T18:47:00.000Z,CREDIT LIMIT EXCEED
A021614,C1138,34785,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T21:54:00.000Z,NOT APPROVED
A021615,C1163,34199,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T21:55:00.000Z,NOT APPROVED
A021616,C1185,81457,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T21:48:00.000Z,MAX OF CREDITS
A021617,C1251,22162,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T20:07:00.000Z,NOT APPROVED
A021618,C1282,41635,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T20:38:00.000Z,MAX OF CREDITS
A021619,C1283,45527,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T21:03:00.000Z,NOT APPROVED
A021620,C1286,56364,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T19:35:00.000Z,NOT APPROVED
A021621,C1301,38526,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T19:27:00.000Z,NOT APPROVED
A021622,C1305,35350,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T19:49:00.000Z,MAX OF CREDITS
A021623,C1322,10282,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T19:37:00.000Z,NOT APPROVED
A021624,C1324,41541,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T21:17:00.000Z,MAX OF CREDITS
A021625,C1340,8715,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T20:01:00.000Z,NOT APPROVED
A021626,C1351,40629,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T21:41:00.000Z,MAX OF CREDITS
A021627,C1352,10476,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T19:39:00.000Z,NOT APPROVED
A021628,C1363,44743,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T21:31:00.000Z,CREDIT LIMIT EXCEED
A021629,C1372,15303,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T19:16:00.000Z,NOT APPROVED
A021630,C1421,49219,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T20:24:00.000Z,NOT APPROVED
A021631,C1444,22860,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T18:57:00.000Z,NOT APPROVED
A021632,C1451,15627,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T19:36:00.000Z,NOT APPROVED
A021633,C1471,8419,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T18:17:00.000Z,NOT APPROVED
A021634,C1482,42186,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T19:38:00.000Z,NOT APPROVED
A021635,C1494,31303,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T20:04:00.000Z,CLIENT REJECTS
A021636,C1504,48202,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T20:48:00.000Z,NOT APPROVED
A021637,C1544,25134,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T19:31:00.000Z,NOT APPROVED
A021638,C1578,60185,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T20:54:00.000Z,NOT APPROVED
A021639,C1622,20299,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T19:23:00.000Z,CREDIT LIMIT EXCEED
A021640,C1645,26382,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T18:25:00.000Z,MAX OF CREDITS
A021641,C1660,34327,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T19:23:00.000Z,NOT APPROVED
A021642,C1661,62474,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T21:20:00.000Z,NOT APPROVED
A021643,C1731,15925,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T18:11:00.000Z,NOT APPROVED
A021644,C1736,48370,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T19:15:00.000Z,MAX OF CREDITS
A021645,C1767,48599,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T19:53:00.000Z,MAX OF CREDITS
A021646,C1769,55570,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T18:19:00.000Z,CREDIT LIMIT EXCEED
A021647,C1785,13744,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T18:15:00.000Z,NOT APPROVED
A021648,C1791,8935,1924,1741,0.09,24,28,2024-12-25T18:00:00.000Z,true,2024-12-25T21:26:00.000Z,false,null,null
A021649,C1802,12258,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T18:30:00.000Z,NOT APPROVED
A021650,C1826,36967,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T20:32:00.000Z,CREDIT LOW
A021651,C1861,23465,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T19:18:00.000Z,MAX OF CREDITS
A021652,C1862,44955,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T19:20:00.000Z,CREDIT LIMIT EXCEED
A021653,C1878,32800,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T18:23:00.000Z,NOT APPROVED
A021654,C1895,63174,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T19:35:00.000Z,NOT APPROVED
A021655,C1902,91462,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T19:24:00.000Z,NOT APPROVED
A021656,C1908,11360,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T18:09:00.000Z,NOT APPROVED
A021657,C1910,46780,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T21:39:00.000Z,NOT APPROVED
A021658,C1927,37781,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T21:33:00.000Z,MAX OF CREDITS
A021659,C1947,47110,0,0,0,0,0,2024-12-25T18:00:00.000Z,false,null,true,2024-12-25T21:03:00.000Z,NOT APPROVED
A021660,C1031,54642,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T18:14:00.000Z,NOT APPROVED
A021661,C1069,39300,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T21:28:00.000Z,NOT APPROVED
A021662,C1091,98851,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T18:20:00.000Z,NOT APPROVED
A021663,C1098,9392,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T18:55:00.000Z,MAX OF CREDITS
A021664,C1106,58748,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T18:26:00.000Z,CREDIT LIMIT EXCEED
A021665,C1113,36215,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T21:00:00.000Z,CREDIT LOW
A021666,C1126,82682,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T20:59:00.000Z,NOT APPROVED
A021667,C1133,11714,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T18:45:00.000Z,MAX OF CREDITS
A021668,C1141,60599,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T19:07:00.000Z,NOT APPROVED
A021669,C1159,48167,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T21:01:00.000Z,CREDIT LIMIT EXCEED
A021670,C1190,36886,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T20:32:00.000Z,NOT APPROVED
A021671,C1202,63982,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T20:45:00.000Z,MAX OF CREDITS
A021672,C1214,30445,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T20:18:00.000Z,NOT APPROVED
A021673,C1225,44419,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T18:17:00.000Z,NOT APPROVED
A021674,C1261,98779,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T18:01:00.000Z,NOT APPROVED
A021675,C1262,73624,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T20:34:00.000Z,CREDIT LIMIT EXCEED
A021676,C1268,42267,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T18:36:00.000Z,CREDIT LIMIT EXCEED
A021677,C1282,41635,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T21:34:00.000Z,NOT APPROVED
A021678,C1306,51874,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T20:56:00.000Z,NOT APPROVED
A021679,C1318,34354,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T19:40:00.000Z,NOT APPROVED
A021680,C1324,41541,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T21:08:00.000Z,NOT APPROVED
A021681,C1333,96284,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T21:24:00.000Z,NOT APPROVED
A021682,C1338,32663,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T18:10:00.000Z,NOT APPROVED
A021683,C1346,46263,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T19:34:00.000Z,NOT APPROVED
A021684,C1371,57984,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T19:51:00.000Z,CREDIT LIMIT EXCEED
A021685,C1394,96587,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T18:27:00.000Z,NOT APPROVED
A021686,C1401,38090,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T19:35:00.000Z,CREDIT LIMIT EXCEED
A021687,C1433,66106,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T20:29:00.000Z,NOT APPROVED
A021688,C1457,72069,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T20:35:00.000Z,MAX OF CREDITS
A021689,C1473,20788,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T19:46:00.000Z,NOT APPROVED
A021690,C1481,28857,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T21:27:00.000Z,NOT APPROVED
A021691,C1509,11496,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T18:53:00.000Z,MAX OF CREDITS
A021692,C1541,44708,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T21:23:00.000Z,MAX OF CREDITS
A021693,C1581,32257,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T21:26:00.000Z,NOT APPROVED
A021694,C1606,33259,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T19:40:00.000Z,CREDIT LIMIT EXCEED
A021695,C1608,32620,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T18:12:00.000Z,MAX OF CREDITS
A021696,C1624,43970,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T18:43:00.000Z,NOT APPROVED
A021697,C1634,16816,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T19:54:00.000Z,CLIENT REJECTS
A021698,C1641,15804,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T20:00:00.000Z,NOT APPROVED
A021699,C1710,12716,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T18:45:00.000Z,NOT APPROVED
A021700,C1779,15749,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T18:52:00.000Z,CREDIT LIMIT EXCEED
A021701,C1785,13744,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T19:19:00.000Z,CREDIT LIMIT EXCEED
A021702,C1834,20135,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T18:28:00.000Z,NOT APPROVED
A021703,C1839,41112,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T19:10:00.000Z,NOT APPROVED
A021704,C1875,75646,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T20:16:00.000Z,CREDIT LIMIT EXCEED
A021705,C1890,42493,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T19:28:00.000Z,NOT APPROVED
A021706,C1893,49295,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T20:20:00.000Z,CREDIT LIMIT EXCEED
A021707,C1914,30368,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T20:02:00.000Z,NOT APPROVED
A021708,C1923,41055,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T20:02:00.000Z,NOT APPROVED
A021709,C1934,36240,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T19:06:00.000Z,CREDIT LOW
A021710,C1966,38003,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T21:17:00.000Z,NOT APPROVED
A021711,C1980,12063,0,0,0,0,0,2024-12-26T18:00:00.000Z,false,null,true,2024-12-26T20:31:00.000Z,CREDIT LOW
A021712,C1008,8279,0,0,0,0,0,2024-12-27T18:00:00.000Z,false,null,true,2024-12-27T18:31:00.000Z,CREDIT LIMIT EXCEED
A021713,C1010,21031,0,0,0,0,0,2024-12-27T18:00:00.000Z,false,null,true,2024-12-27T19:15:00.000Z,MAX OF CREDITS
A021714,C1023,20304,0,0,0,0,0,2024-12-27T18:00:00.000Z,false,null,true,2024-12-27T21:54:00.000Z,NOT APPROVED
A021715,C1024,25687,0,0,0,0,0,2024-12-27T18:00:00.000Z,false,null,true,2024-12-27T22:00:00.000Z,MAX OF CREDITS
A021716,C1030,56764,0,0,0,0,0,2024-12-27T18:00:00.000Z,false,null,true,2024-12-27T18:44:00.000Z,NOT APPROVED
A021717,C1037,35622,0,0,0,0,0,2024-12-27T18:00:00.000Z,false,null,true,2024-12-27T20:41:00.000Z,NOT APPROVED
A021718,C1051,16672,0,0,0,0,0,2024-12-27T18:00:00.000Z,false,null,true,2024-12-27T18:44:00.000Z,MAX OF CREDITS
A021719,C1071,43118,0,0,0,0,0,2024-12-27T18:00:00.000Z,false,null,true,2024-12-27T18:47:00.000Z,NOT APPROVED
A021720,C1097,55745,0,0,0,0,0,2024-12-27T18:00:00.000Z,false,null,true,2024-12-27T21:44:00.000Z,NOT APPROVED
